"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y6","6 anni","99","totale","2020","2020",1024,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y6","6 anni","99","totale","2021","2021",1019,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y6","6 anni","99","totale","2022","2022",1069,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y6","6 anni","99","totale","2023","2023",1003,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y6","6 anni","99","totale","2024","2024",1038,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2019","2019",889,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2020","2020",835,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2021","2021",842,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2022","2022",811,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2023","2023",814,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2024","2024",801,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y6","6 anni","99","totale","2019","2019",508,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y6","6 anni","99","totale","2020","2020",464,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y6","6 anni","99","totale","2021","2021",475,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y6","6 anni","99","totale","2022","2022",545,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y6","6 anni","99","totale","2023","2023",488,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y6","6 anni","99","totale","2024","2024",523,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2019","2019",555,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2020","2020",560,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2021","2021",544,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2022","2022",524,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2023","2023",515,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y6","6 anni","99","totale","2024","2024",515,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2019","2019",1760,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2020","2020",1771,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2021","2021",1589,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2022","2022",1646,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2023","2023",1533,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2024","2024",1584,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2019","2019",519,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2020","2020",522,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2021","2021",472,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2022","2022",479,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2023","2023",549,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2024","2024",493,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2019","2019",818,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2020","2020",883,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2021","2021",749,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2022","2022",807,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2023","2023",720,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y7","7 anni","99","totale","2024","2024",763,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2019","2019",1147,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2020","2020",1092,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2021","2021",1038,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2022","2022",1014,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2023","2023",1088,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y7","7 anni","99","totale","2024","2024",1016,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2019","2019",628,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2020","2020",570,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2021","2021",566,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2022","2022",535,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2023","2023",539,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2024","2024",523,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2019","2019",942,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2020","2020",888,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2021","2021",840,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2022","2022",839,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2023","2023",813,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y7","7 anni","99","totale","2024","2024",821,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2019","2019",590,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2020","2020",522,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2021","2021",525,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2022","2022",471,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2023","2023",484,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2024","2024",554,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2019","2019",1834,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2020","2020",1761,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2021","2021",1763,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2022","2022",1623,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2023","2023",1674,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2024","2024",1553,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2019","2019",1178,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2020","2020",1161,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2021","2021",1096,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2022","2022",1048,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2023","2023",1030,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y8","8 anni","99","totale","2024","2024",1107,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2019","2019",909,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2020","2020",821,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2021","2021",871,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2022","2022",764,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2023","2023",815,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y8","8 anni","99","totale","2024","2024",729,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2019","2019",588,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2020","2020",639,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2021","2021",571,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2022","2022",577,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2023","2023",546,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2024","2024",553,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2019","2019",925,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2020","2020",940,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2021","2021",892,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2022","2022",859,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2023","2023",859,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y8","8 anni","99","totale","2024","2024",824,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2019","2019",898,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2020","2020",925,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2021","2021",954,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2022","2022",900,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2023","2023",861,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2024","2024",863,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2019","2019",526,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2020","2020",588,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2021","2021",533,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2022","2022",538,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2023","2023",474,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2024","2024",488,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2019","2019",1122,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2020","2020",1173,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2021","2021",1181,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2022","2022",1119,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2023","2023",1054,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2024","2024",1038,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2019","2019",881,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2020","2020",908,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2021","2021",834,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2022","2022",881,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2023","2023",771,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y9","9 anni","99","totale","2024","2024",817,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2019","2019",596,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2020","2020",585,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2021","2021",648,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2022","2022",581,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2023","2023",580,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y9","9 anni","99","totale","2024","2024",550,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2019","2019",1779,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2020","2020",1833,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2021","2021",1788,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2022","2022",1781,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2023","2023",1632,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y9","9 anni","99","totale","2024","2024",1680,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2019","2019",549,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2020","2020",529,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2021","2021",588,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2022","2022",542,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2023","2023",547,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2024","2024",484,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2019","2019",1184,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2020","2020",1139,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2021","2021",1183,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2022","2022",1193,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2023","2023",1140,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2024","2024",1080,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2019","2019",1852,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2020","2020",1798,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2021","2021",1853,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2022","2022",1784,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2023","2023",1799,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y10","10 anni","99","totale","2024","2024",1661,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y10","10 anni","99","totale","2019","2019",987,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y10","10 anni","99","totale","2020","2020",907,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y10","10 anni","99","totale","2021","2021",938,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y10","10 anni","99","totale","2022","2022",954,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y10","10 anni","99","totale","2023","2023",912,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y10","10 anni","99","totale","2024","2024",867,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2019","2019",865,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2020","2020",891,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2021","2021",915,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2022","2022",830,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2023","2023",887,,
"ITD44","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y10","10 anni","99","totale","2024","2024",794,,
"ITD43","Gorizia","JAN","popolazione al 1º gennaio","1","maschi","Y10","10 anni","99","totale","2019","2019",635,,
